# LikeIME emoji export for Rime liur
# locale\ttag\tvalue
tw	天氣	🌉
tw	天氣	🌊
tw	天氣	🌌
tw	天氣	🌑
tw	天氣	🌒
tw	天氣	🌓
tw	天氣	🌔
tw	天氣	🌕
tw	天氣	🌖
tw	天氣	🌗
tw	天氣	🌘
tw	天氣	🌙
tw	天氣	🌚
tw	天氣	🌛
tw	天氣	🌜
tw	天氣	🌝
tw	天氣	🌞
tw	天氣	🌡
tw	天氣	🌤
tw	天氣	🌥
tw	天氣	🌦
tw	天氣	🌧
tw	天氣	🌨
tw	天氣	🌩
tw	天氣	🌪
tw	天氣	🌫
tw	天氣	🌬
tw	天氣	💧
tw	天氣	😎
tw	天秤座	⚖
tw	天線	📡
tw	天線	📶
tw	天蠍座	🦂
tw	太陽	🌄
tw	太陽	🌅
tw	太陽	🌆
tw	太陽	🌇
tw	太陽	🌻
tw	太陽鏡	🕶
tw	太陽鏡	😎
tw	夫婦	👫
tw	夫婦	👭
tw	失望	😞
tw	失望	😥
tw	女人	👠
tw	女人	👡
tw	女人	👢
tw	女人	🚺
tw	女子	👒
tw	女子	👚
tw	女子	👫
tw	女子	👭
tw	女子	👯
tw	女子	👵
tw	女孩	👯
tw	女王	👑
tw	奶油	🍦
tw	奶油	🍨
tw	奶瓶	🍼
tw	奶酪	🍕
tw	奶酪	🧀
tw	好吃	😋
tw	妖	👻
tw	妖	👿
tw	姑娘	👧
tw	姿態	🙎
tw	娃娃	🎎
tw	娛樂	✨
tw	娛樂	🃏
tw	娛樂	🎁
tw	娛樂	🎃
tw	娛樂	🎄
tw	娛樂	🎆
tw	娛樂	🎇
tw	娛樂	🎈
tw	娛樂	🎉
tw	娛樂	🎊
tw	娛樂	🎋
tw	娛樂	🎎
tw	娛樂	🎏
tw	娛樂	🎐
tw	娛樂	🎑
tw	娛樂	🎞
tw	娛樂	🎟
tw	娛樂	🎠
tw	娛樂	🎡
tw	娛樂	🎢
tw	娛樂	🎣
tw	娛樂	🎤
tw	娛樂	🎥
tw	娛樂	🎦
tw	娛樂	🎧
tw	娛樂	🎨
tw	娛樂	🎩
tw	娛樂	🎪
tw	娛樂	🎫
tw	娛樂	🎬
tw	娛樂	🎭
tw	娛樂	🎮
tw	娛樂	🎯
tw	娛樂	🎲
tw	娛樂	🎴
tw	娛樂	🎵
tw	娛樂	🎶
tw	娛樂	🎷
tw	娛樂	🎸
tw	娛樂	🎹
tw	娛樂	🎺
tw	娛樂	🎻
tw	娛樂	🎼
tw	娛樂	💽
tw	娛樂	📀
tw	娛樂	📯
tw	娛樂	📷
tw	娛樂	📹
tw	娛樂	📺
tw	娛樂	📻
tw	娛樂	📼
tw	娛樂	📽
tw	娛樂	🔊
tw	娛樂	🕹
tw	婚禮	👰
tw	婚禮	💒
tw	婦女	👩
tw	嬰兒	🐣
tw	嬰兒	🐤
tw	嬰兒	🐥
tw	嬰兒	👼
tw	嬰兒	🚼
tw	子彈	🚅
tw	孔	🕳
tw	字	🆙
tw	字	🆚
tw	字	🔞
tw	字	🔟
tw	字	🔢
tw	字母	🔠
tw	字母	🔡
tw	字母	🔤
tw	季度	🌓
tw	季度	🌗
tw	季度	🌛
tw	季度	🌜
tw	孩子	👪
tw	孩子	🚸
tw	孵化	🐣
tw	學校	🎒
tw	學校	🏫
tw	守衛	💂
tw	安全	🔐
tw	安靜	🔇
tw	安靜	🔕
tw	安靜	😯
tw	安靜	😶
tw	完全	😲
tw	宗教	☦
tw	宗教	☪
tw	宗教	☯
tw	宗教	☸
tw	宗教	⛩
tw	宗教	✝
tw	宗教	✡
tw	宗教	📿
tw	宗教	🕉
tw	宗教	🕋
tw	宗教	🕌
tw	宗教	🕍
tw	宗教	🕎
tw	宗教	🛐
tw	官員	👮
tw	客廳	💇
tw	客運	🛳
tw	害怕	😨
tw	害怕	😱
tw	家庭	🏠
tw	家庭	🏡
tw	家庭	👪
tw	家禽	🍗
tw	密碼	🔑
tw	富士	🗻
tw	寫	✍
tw	寵物	🐇
tw	寵物	🐈
tw	寵物	🐕
tw	寵物	🐰
tw	寵物	🐱
tw	寵物	🐶
tw	寵物	🐹
tw	寶寶	🍼
tw	寶石	💎
tw	寶貝	👶
tw	寺廟	🕍
tw	封閉	📪
tw	封閉	📫
tw	封閉	🔐
tw	封閉的	😚
tw	封面	📔
tw	射手座	🏹
tw	尋呼機	📟
tw	對不起	🙇
tw	對比	🆚
tw	對話框	💬
tw	對話框	🗨
tw	對象	⌨
tw	對象	⏰
tw	對象	⏱
tw	對象	⏲
tw	對象	⏳
tw	對象	☄
tw	對象	⚒
tw	對象	⚔
tw	對象	⚖
tw	對象	⚗
tw	對象	⚙
tw	對象	⚰
tw	對象	⚱
tw	對象	⛏
tw	對象	⛓
tw	對象	✨
tw	對象	🃏
tw	對象	🌟
tw	對象	🌽
tw	對象	🍅
tw	對象	🍆
tw	對象	🍇
tw	對象	🍈
tw	對象	🍉
tw	對象	🍊
tw	對象	🍋
tw	對象	🍌
tw	對象	🍍
tw	對象	🍎
tw	對象	🍏
tw	對象	🍐
tw	對象	🍑
tw	對象	🍒
tw	對象	🍓
tw	對象	🍔
tw	對象	🍕
tw	對象	🍖
tw	對象	🍗
tw	對象	🍘
tw	對象	🍙
tw	對象	🍚
tw	對象	🍛
tw	對象	🍜
tw	對象	🍝
tw	對象	🍞
tw	對象	🍟
tw	對象	🍠
tw	對象	🍡
tw	對象	🍢
tw	對象	🍣
tw	對象	🍤
tw	對象	🍥
tw	對象	🍦
tw	對象	🍧
tw	對象	🍨
tw	對象	🍩
tw	對象	🍪
tw	對象	🍫
tw	對象	🍬
tw	對象	🍭
tw	對象	🍮
tw	對象	🍯
tw	對象	🍰
tw	對象	🍱
tw	對象	🍲
tw	對象	🍳
tw	對象	🍴
tw	對象	🍵
tw	對象	🍶
tw	對象	🍷
tw	對象	🍸
tw	對象	🍹
tw	對象	🍺
tw	對象	🍻
tw	對象	🍼
tw	對象	🍽
tw	對象	🎀
tw	對象	🎁
tw	對象	🎂
tw	對象	🎃
tw	對象	🎄
tw	對象	🎆
tw	對象	🎇
tw	對象	🎈
tw	對象	🎉
tw	對象	🎊
tw	對象	🎋
tw	對象	🎌
tw	對象	🎍
tw	對象	🎎
tw	對象	🎏
tw	對象	🎐
tw	對象	🎑
tw	對象	🎒
tw	對象	🎓
tw	對象	🎖
tw	對象	🎗
tw	對象	🎙
tw	對象	🎚
tw	對象	🎛
tw	對象	🎞
tw	對象	🎟
tw	對象	🎣
tw	對象	🎤
tw	對象	🎥
tw	對象	🎦
tw	對象	🎧
tw	對象	🎨
tw	對象	🎩
tw	對象	🎫
tw	對象	🎬
tw	對象	🎭
tw	對象	🎮
tw	對象	🎯
tw	對象	🎰
tw	對象	🎱
tw	對象	🎲
tw	對象	🎳
tw	對象	🎴
tw	對象	🎵
tw	對象	🎶
tw	對象	🎷
tw	對象	🎸
tw	對象	🎹
tw	對象	🎺
tw	對象	🎻
tw	對象	🎼
tw	對象	🎾
tw	對象	🎿
tw	對象	🏀
tw	對象	🏁
tw	對象	🏅
tw	對象	🏆
tw	對象	🏈
tw	對象	🏉
tw	對象	🏏
tw	對象	🏐
tw	對象	🏑
tw	對象	🏒
tw	對象	🏓
tw	對象	🏳
tw	對象	🏴
tw	對象	🏷
tw	對象	🏸
tw	對象	🏹
tw	對象	👑
tw	對象	👒
tw	對象	👓
tw	對象	👔
tw	對象	👕
tw	對象	👖
tw	對象	👗
tw	對象	👘
tw	對象	👙
tw	對象	👚
tw	對象	👛
tw	對象	👜
tw	對象	👝
tw	對象	👟
tw	對象	👠
tw	對象	👡
tw	對象	👢
tw	對象	💄
tw	對象	💉
tw	對象	💊
tw	對象	💍
tw	對象	💎
tw	對象	💐
tw	對象	💝
tw	對象	💡
tw	對象	💣
tw	對象	💦
tw	對象	💧
tw	對象	💨
tw	對象	💩
tw	對象	💬
tw	對象	💭
tw	對象	💮
tw	對象	💰
tw	對象	💱
tw	對象	💲
tw	對象	💳
tw	對象	💴
tw	對象	💵
tw	對象	💶
tw	對象	💷
tw	對象	💸
tw	對象	💹
tw	對象	💺
tw	對象	💻
tw	對象	💼
tw	對象	💽
tw	對象	💾
tw	對象	💿
tw	對象	📀
tw	對象	📁
tw	對象	📂
tw	對象	📃
tw	對象	📄
tw	對象	📅
tw	對象	📆
tw	對象	📇
tw	對象	📈
tw	對象	📉
tw	對象	📊
tw	對象	📋
tw	對象	📌
tw	對象	📍
tw	對象	📎
tw	對象	📏
tw	對象	📐
tw	對象	📑
tw	對象	📒
tw	對象	📓
tw	對象	📔
tw	對象	📕
tw	對象	📖
tw	對象	📗
tw	對象	📘
tw	對象	📙
tw	對象	📚
tw	對象	📛
tw	對象	📜
tw	對象	📝
tw	對象	📞
tw	對象	📟
tw	對象	📠
tw	對象	📡
tw	對象	📢
tw	對象	📣
tw	對象	📤
